location,datetime,temp_c,condition,humidity,wind_kph,pressure_mb,chance_of_rain,lat,lon
New York,2025-05-10 13:00,20.0,Sunny,27,7.6,1023.0,0,40.7142,-74.0064
New York,2025-05-10 14:00,20.2,Overcast ,27,10.8,1023.0,0,40.7142,-74.0064
New York,2025-05-10 15:00,20.3,Overcast ,29,13.3,1023.0,0,40.7142,-74.0064
New York,2025-05-10 16:00,20.2,Overcast ,31,15.8,1022.0,0,40.7142,-74.0064
New York,2025-05-10 17:00,19.7,Overcast ,32,18.4,1022.0,0,40.7142,-74.0064
New York,2025-05-10 18:00,19.0,Sunny,36,18.4,1022.0,0,40.7142,-74.0064
New York,2025-05-10 19:00,18.1,Overcast ,40,18.4,1023.0,0,40.7142,-74.0064
New York,2025-05-10 20:00,17.5,Sunny,44,18.4,1023.0,0,40.7142,-74.0064
New York,2025-05-10 21:00,17.0,Clear ,45,16.6,1023.0,0,40.7142,-74.0064
New York,2025-05-10 22:00,16.6,Clear ,46,14.8,1024.0,0,40.7142,-74.0064
New York,2025-05-10 23:00,16.1,Clear ,47,13.0,1024.0,0,40.7142,-74.0064
Sydney,2025-05-04 00:00,17.0,Clear ,66,3.2,1033.0,0,-33.8833,151.2167
Sydney,2025-05-04 01:00,16.7,Clear ,66,1.8,1033.0,0,-33.8833,151.2167
Sydney,2025-05-04 02:00,15.9,Clear ,69,5.0,1033.0,0,-33.8833,151.2167
Sydney,2025-05-04 03:00,15.3,Clear ,73,7.6,1033.0,0,-33.8833,151.2167
Sydney,2025-05-04 04:00,14.7,Clear ,76,9.0,1033.0,0,-33.8833,151.2167
Sydney,2025-05-04 05:00,14.2,Clear ,79,8.6,1033.0,0,-33.8833,151.2167
Sydney,2025-05-04 06:00,13.9,Clear ,79,7.9,1033.0,0,-33.8833,151.2167
Sydney,2025-05-04 07:00,14.0,Sunny,79,8.6,1034.0,0,-33.8833,151.2167
Sydney,2025-05-04 08:00,15.2,Sunny,73,8.6,1034.0,0,-33.8833,151.2167
Sydney,2025-05-04 09:00,16.9,Sunny,66,8.6,1034.0,0,-33.8833,151.2167
Sydney,2025-05-04 10:00,18.4,Sunny,61,6.5,1034.0,0,-33.8833,151.2167
Sydney,2025-05-04 11:00,19.6,Sunny,56,1.4,1033.0,0,-33.8833,151.2167
Sydney,2025-05-04 12:00,19.9,Sunny,55,5.0,1032.0,0,-33.8833,151.2167
Sydney,2025-05-04 13:00,19.9,Sunny,58,9.4,1031.0,0,-33.8833,151.2167
Sydney,2025-05-04 14:00,22.4,Partly cloudy,57,12.6,1031.0,0,-33.8833,151.2167
Sydney,2025-05-04 15:00,19.6,Sunny,63,14.0,1030.0,0,-33.8833,151.2167
Sydney,2025-05-04 16:00,19.6,Sunny,65,14.4,1030.0,0,-33.8833,151.2167
Sydney,2025-05-04 17:00,18.8,Sunny,68,13.7,1030.0,0,-33.8833,151.2167
Sydney,2025-05-04 18:00,18.4,Clear ,72,15.1,1031.0,0,-33.8833,151.2167
Sydney,2025-05-04 19:00,18.4,Clear ,73,15.1,1031.0,0,-33.8833,151.2167
Sydney,2025-05-04 20:00,18.4,Clear ,74,15.5,1032.0,0,-33.8833,151.2167
Sydney,2025-05-04 21:00,18.3,Partly Cloudy ,75,14.4,1032.0,0,-33.8833,151.2167
Sydney,2025-05-04 22:00,18.1,Patchy rain nearby,77,11.5,1031.0,68,-33.8833,151.2167
Sydney,2025-05-04 23:00,18.2,Light drizzle,79,9.7,1031.0,100,-33.8833,151.2167
Sydney,2025-05-05 00:00,18.0,Light drizzle,81,9.0,1031.0,100,-33.8833,151.2167
Sydney,2025-05-05 01:00,17.9,Light rain shower,82,10.1,1030.0,100,-33.8833,151.2167
Sydney,2025-05-05 02:00,17.6,Light rain shower,83,9.4,1030.0,100,-33.8833,151.2167
Sydney,2025-05-05 03:00,17.3,Patchy rain nearby,84,8.6,1029.0,100,-33.8833,151.2167
Sydney,2025-05-05 04:00,17.0,Patchy rain nearby,85,9.0,1029.0,100,-33.8833,151.2167
Sydney,2025-05-05 05:00,16.9,Patchy rain nearby,85,8.3,1029.0,100,-33.8833,151.2167
Sydney,2025-05-05 06:00,16.9,Patchy rain nearby,85,7.6,1030.0,100,-33.8833,151.2167
Sydney,2025-05-05 07:00,17.0,Patchy rain nearby,85,7.9,1030.0,78,-33.8833,151.2167
Sydney,2025-05-05 08:00,17.5,Patchy rain nearby,83,7.9,1031.0,85,-33.8833,151.2167
Sydney,2025-05-05 09:00,18.1,Patchy rain nearby,80,9.4,1030.0,71,-33.8833,151.2167
Sydney,2025-05-05 10:00,19.2,Sunny,75,9.4,1030.0,0,-33.8833,151.2167
Sydney,2025-05-05 11:00,20.3,Sunny,68,10.1,1029.0,0,-33.8833,151.2167
Sydney,2025-05-05 12:00,21.0,Partly Cloudy ,64,11.2,1028.0,0,-33.8833,151.2167
Sydney,2025-05-05 13:00,21.2,Partly Cloudy ,64,13.3,1027.0,0,-33.8833,151.2167
Sydney,2025-05-05 14:00,21.0,Sunny,66,15.8,1026.0,0,-33.8833,151.2167
Sydney,2025-05-05 15:00,20.7,Sunny,68,18.0,1026.0,0,-33.8833,151.2167
Sydney,2025-05-05 16:00,20.6,Sunny,69,18.4,1025.0,0,-33.8833,151.2167
Sydney,2025-05-05 17:00,19.7,Sunny,73,19.1,1025.0,0,-33.8833,151.2167
Sydney,2025-05-05 18:00,19.4,Clear ,75,19.1,1025.0,0,-33.8833,151.2167
Sydney,2025-05-05 19:00,19.1,Clear ,75,18.4,1025.0,0,-33.8833,151.2167
Sydney,2025-05-05 20:00,18.9,Clear ,77,16.6,1025.0,0,-33.8833,151.2167
Sydney,2025-05-05 21:00,18.4,Clear ,79,14.4,1025.0,0,-33.8833,151.2167
Sydney,2025-05-05 22:00,17.9,Clear ,81,11.9,1025.0,0,-33.8833,151.2167
Sydney,2025-05-05 23:00,17.4,Clear ,82,9.7,1025.0,0,-33.8833,151.2167
Sydney,2025-05-06 00:00,17.1,Clear ,83,9.4,1025.0,0,-33.8833,151.2167
Sydney,2025-05-06 01:00,16.9,Clear ,83,9.7,1025.0,0,-33.8833,151.2167
Sydney,2025-05-06 02:00,16.7,Clear ,83,9.7,1024.0,0,-33.8833,151.2167
Sydney,2025-05-06 03:00,16.2,Clear ,84,9.4,1024.0,0,-33.8833,151.2167
Sydney,2025-05-06 04:00,15.8,Clear ,85,9.4,1024.0,0,-33.8833,151.2167
Sydney,2025-05-06 05:00,15.5,Clear ,86,9.7,1024.0,0,-33.8833,151.2167
Sydney,2025-05-06 06:00,15.4,Clear ,87,9.7,1024.0,0,-33.8833,151.2167
Sydney,2025-05-06 07:00,15.3,Sunny,86,10.1,1024.0,0,-33.8833,151.2167
Sydney,2025-05-06 08:00,16.4,Sunny,80,10.4,1025.0,0,-33.8833,151.2167
Sydney,2025-05-06 09:00,17.8,Sunny,72,9.7,1025.0,0,-33.8833,151.2167
Sydney,2025-05-06 10:00,19.7,Sunny,64,8.6,1024.0,0,-33.8833,151.2167
Sydney,2025-05-06 11:00,21.4,Sunny,58,6.1,1023.0,0,-33.8833,151.2167
Sydney,2025-05-06 12:00,22.4,Sunny,53,4.0,1022.0,0,-33.8833,151.2167
Sydney,2025-05-06 13:00,22.8,Sunny,53,6.5,1021.0,0,-33.8833,151.2167
Sydney,2025-05-06 14:00,22.7,Sunny,55,10.1,1021.0,0,-33.8833,151.2167
Sydney,2025-05-06 15:00,22.1,Sunny,59,14.0,1020.0,0,-33.8833,151.2167
Sydney,2025-05-06 16:00,21.1,Sunny,66,17.3,1020.0,0,-33.8833,151.2167
Sydney,2025-05-06 17:00,19.9,Sunny,72,17.3,1020.0,0,-33.8833,151.2167
Sydney,2025-05-06 18:00,19.4,Clear ,75,17.3,1020.0,0,-33.8833,151.2167
Sydney,2025-05-06 19:00,19.2,Clear ,77,16.9,1021.0,0,-33.8833,151.2167
Sydney,2025-05-06 20:00,18.8,Clear ,78,15.8,1021.0,0,-33.8833,151.2167
Sydney,2025-05-06 21:00,18.4,Clear ,79,12.2,1021.0,0,-33.8833,151.2167
Sydney,2025-05-06 22:00,18.1,Clear ,80,11.5,1021.0,0,-33.8833,151.2167
Sydney,2025-05-06 23:00,17.9,Clear ,79,11.5,1020.0,0,-33.8833,151.2167
Sydney,2025-05-07 00:00,17.5,Clear ,78,10.4,1020.0,0,-33.8833,151.2167
Sydney,2025-05-07 01:00,17.0,Clear ,77,9.7,1020.0,0,-33.8833,151.2167
Sydney,2025-05-07 02:00,16.6,Clear ,77,9.7,1019.0,0,-33.8833,151.2167
Sydney,2025-05-07 03:00,16.3,Clear ,77,10.1,1019.0,0,-33.8833,151.2167
Sydney,2025-05-07 04:00,16.0,Clear ,76,11.2,1019.0,0,-33.8833,151.2167
Sydney,2025-05-07 05:00,15.7,Clear ,74,11.2,1019.0,0,-33.8833,151.2167
Sydney,2025-05-07 06:00,15.4,Clear ,72,11.5,1019.0,0,-33.8833,151.2167
Sydney,2025-05-07 07:00,15.5,Sunny,69,11.5,1020.0,0,-33.8833,151.2167
Sydney,2025-05-07 08:00,16.8,Sunny,63,12.2,1020.0,0,-33.8833,151.2167
Sydney,2025-05-07 09:00,18.8,Sunny,54,12.2,1020.0,0,-33.8833,151.2167
Sydney,2025-05-07 10:00,20.9,Sunny,48,12.6,1019.0,0,-33.8833,151.2167
Sydney,2025-05-07 11:00,22.8,Sunny,45,10.8,1018.0,0,-33.8833,151.2167
Sydney,2025-05-07 12:00,23.9,Sunny,44,7.9,1018.0,0,-33.8833,151.2167
Sydney,2025-05-07 13:00,24.6,Sunny,43,4.3,1016.0,0,-33.8833,151.2167
Sydney,2025-05-07 14:00,24.6,Sunny,43,7.2,1016.0,0,-33.8833,151.2167
Sydney,2025-05-07 15:00,23.8,Sunny,49,13.3,1016.0,0,-33.8833,151.2167
Sydney,2025-05-07 16:00,22.3,Sunny,59,15.8,1016.0,0,-33.8833,151.2167
Sydney,2025-05-07 17:00,21.4,Partly Cloudy ,66,15.1,1016.0,0,-33.8833,151.2167
Sydney,2025-05-07 18:00,21.3,Partly Cloudy ,66,12.6,1017.0,0,-33.8833,151.2167
Sydney,2025-05-07 19:00,20.9,Clear ,65,11.5,1017.0,0,-33.8833,151.2167
Sydney,2025-05-07 20:00,19.9,Clear ,64,11.2,1017.0,0,-33.8833,151.2167
Sydney,2025-05-07 21:00,19.3,Clear ,61,11.5,1018.0,0,-33.8833,151.2167
Sydney,2025-05-07 22:00,18.8,Clear ,59,12.2,1018.0,0,-33.8833,151.2167
Sydney,2025-05-07 23:00,18.3,Clear ,59,13.3,1018.0,0,-33.8833,151.2167
Sydney,2025-05-08 00:00,18.2,Clear ,59,14.8,1018.0,0,-33.8833,151.2167
Sydney,2025-05-08 01:00,17.9,Clear ,58,16.9,1019.0,0,-33.8833,151.2167
Sydney,2025-05-08 02:00,17.7,Clear ,59,16.2,1019.0,0,-33.8833,151.2167
Sydney,2025-05-08 03:00,17.4,Clear ,62,16.9,1019.0,0,-33.8833,151.2167
Sydney,2025-05-08 04:00,17.3,Clear ,67,18.4,1020.0,0,-33.8833,151.2167
Sydney,2025-05-08 05:00,17.0,Patchy rain nearby,71,17.6,1020.0,66,-33.8833,151.2167
Sydney,2025-05-08 06:00,16.8,Clear ,74,14.8,1021.0,0,-33.8833,151.2167
Sydney,2025-05-08 07:00,16.6,Patchy rain nearby,76,15.1,1022.0,72,-33.8833,151.2167
Sydney,2025-05-08 08:00,17.5,Patchy rain nearby,75,17.3,1023.0,81,-33.8833,151.2167
Sydney,2025-05-08 09:00,18.6,Patchy rain nearby,72,17.3,1023.0,63,-33.8833,151.2167
Sydney,2025-05-08 10:00,19.7,Patchy rain nearby,67,16.9,1024.0,72,-33.8833,151.2167
Sydney,2025-05-08 11:00,20.3,Sunny,61,18.0,1024.0,0,-33.8833,151.2167
Sydney,2025-05-08 12:00,20.5,Sunny,59,19.4,1023.0,0,-33.8833,151.2167
Sydney,2025-05-08 13:00,20.4,Patchy rain nearby,62,23.4,1023.0,84,-33.8833,151.2167
Sydney,2025-05-08 14:00,20.0,Patchy rain nearby,65,23.4,1024.0,77,-33.8833,151.2167
Sydney,2025-05-08 15:00,19.4,Patchy rain nearby,68,24.1,1024.0,100,-33.8833,151.2167
Sydney,2025-05-08 16:00,18.5,Light rain shower,73,25.2,1025.0,100,-33.8833,151.2167
Sydney,2025-05-08 17:00,17.8,Light rain shower,75,26.6,1026.0,100,-33.8833,151.2167
Sydney,2025-05-08 18:00,17.5,Light rain shower,73,30.6,1027.0,100,-33.8833,151.2167
Sydney,2025-05-08 19:00,17.3,Patchy rain nearby,71,30.2,1028.0,100,-33.8833,151.2167
Sydney,2025-05-08 20:00,17.5,Patchy rain nearby,69,28.8,1029.0,74,-33.8833,151.2167
Sydney,2025-05-08 21:00,17.6,Patchy rain nearby,67,27.4,1029.0,100,-33.8833,151.2167
Sydney,2025-05-08 22:00,17.6,Patchy rain nearby,64,27.7,1029.0,80,-33.8833,151.2167
Sydney,2025-05-08 23:00,17.3,Patchy rain nearby,65,26.6,1030.0,73,-33.8833,151.2167
Sydney,2025-05-09 00:00,17.1,Patchy rain nearby,66,25.6,1030.0,67,-33.8833,151.2167
Sydney,2025-05-09 01:00,16.8,Patchy rain nearby,67,24.5,1030.0,60,-33.8833,151.2167
Sydney,2025-05-09 02:00,16.7,Patchy rain nearby,67,23.8,1030.0,68,-33.8833,151.2167
Sydney,2025-05-09 03:00,16.6,Patchy rain nearby,66,23.0,1030.0,100,-33.8833,151.2167
Sydney,2025-05-09 04:00,16.5,Patchy rain nearby,66,22.3,1030.0,100,-33.8833,151.2167
Sydney,2025-05-09 05:00,16.4,Patchy rain nearby,64,20.5,1031.0,81,-33.8833,151.2167
Sydney,2025-05-09 06:00,16.4,Patchy rain nearby,63,18.4,1031.0,77,-33.8833,151.2167
Sydney,2025-05-09 07:00,16.3,Patchy rain nearby,61,16.6,1032.0,74,-33.8833,151.2167
Sydney,2025-05-09 08:00,16.7,Patchy rain nearby,60,16.6,1032.0,77,-33.8833,151.2167
Sydney,2025-05-09 09:00,17.1,Patchy rain nearby,59,16.2,1033.0,81,-33.8833,151.2167
Sydney,2025-05-09 10:00,17.5,Patchy rain nearby,58,16.2,1033.0,84,-33.8833,151.2167
Sydney,2025-05-09 11:00,17.7,Patchy rain nearby,58,15.8,1033.0,78,-33.8833,151.2167
Sydney,2025-05-09 12:00,17.9,Patchy rain nearby,57,15.8,1032.0,71,-33.8833,151.2167
Sydney,2025-05-09 13:00,18.1,Patchy rain nearby,57,15.5,1032.0,100,-33.8833,151.2167
Sydney,2025-05-09 14:00,17.9,Patchy rain nearby,58,14.0,1031.0,73,-33.8833,151.2167
Sydney,2025-05-09 15:00,17.7,Patchy rain nearby,59,12.2,1031.0,81,-33.8833,151.2167
Sydney,2025-05-09 16:00,17.5,Patchy rain nearby,59,10.8,1031.0,89,-33.8833,151.2167
Sydney,2025-05-09 17:00,17.2,Patchy rain nearby,60,10.4,1031.0,81,-33.8833,151.2167
Sydney,2025-05-09 18:00,16.8,Patchy rain nearby,61,10.1,1032.0,72,-33.8833,151.2167
Sydney,2025-05-09 19:00,16.5,Patchy rain nearby,62,9.7,1032.0,64,-33.8833,151.2167
Sydney,2025-05-09 20:00,16.4,Cloudy ,60,9.4,1032.0,43,-33.8833,151.2167
Sydney,2025-05-09 21:00,16.4,Patchy rain nearby,59,8.6,1032.0,21,-33.8833,151.2167
Sydney,2025-05-09 22:00,16.4,Cloudy ,58,8.3,1032.0,0,-33.8833,151.2167
Sydney,2025-05-09 23:00,16.5,Overcast ,58,7.6,1032.0,0,-33.8833,151.2167
Sydney,2025-05-10 00:00,16.6,Cloudy ,57,6.8,1032.0,0,-33.8833,151.2167
Sydney,2025-05-10 01:00,16.7,Overcast ,57,6.1,1032.0,0,-33.8833,151.2167
Sydney,2025-05-10 02:00,16.5,Partly Cloudy ,58,5.8,1031.0,0,-33.8833,151.2167
Sydney,2025-05-10 03:00,16.4,Overcast ,59,5.8,1031.0,0,-33.8833,151.2167
Sydney,2025-05-10 04:00,16.3,Partly Cloudy ,60,5.4,1031.0,0,-33.8833,151.2167
Sydney,2025-05-10 05:00,16.1,Patchy rain nearby,61,5.0,1032.0,26,-33.8833,151.2167
Sydney,2025-05-10 06:00,16.0,Partly Cloudy ,61,4.3,1032.0,52,-33.8833,151.2167
Sydney,2025-05-10 07:00,15.8,Patchy rain nearby,62,4.0,1032.0,78,-33.8833,151.2167
Sydney,2025-05-10 08:00,16.5,Patchy rain nearby,61,5.0,1032.0,79,-33.8833,151.2167
Sydney,2025-05-10 09:00,17.1,Patchy rain nearby,59,6.5,1033.0,80,-33.8833,151.2167
Sydney,2025-05-10 10:00,17.8,Patchy rain nearby,57,7.6,1033.0,81,-33.8833,151.2167
Sydney,2025-05-10 11:00,18.1,Cloudy ,57,9.0,1032.0,54,-33.8833,151.2167
Sydney,2025-05-10 12:00,18.4,Patchy rain nearby,56,10.8,1032.0,27,-33.8833,151.2167
Sydney,2025-05-10 13:00,18.7,Cloudy ,55,12.2,1031.0,0,-33.8833,151.2167
Sydney,2025-05-10 14:00,18.6,Sunny,55,11.5,1031.0,0,-33.8833,151.2167
Sydney,2025-05-10 15:00,18.5,Cloudy ,55,10.8,1030.0,0,-33.8833,151.2167
Sydney,2025-05-10 16:00,18.4,Sunny,56,10.1,1030.0,0,-33.8833,151.2167
Sydney,2025-05-10 17:00,17.9,Patchy rain nearby,59,9.4,1030.0,27,-33.8833,151.2167
Sydney,2025-05-10 18:00,17.4,Clear ,62,9.0,1030.0,54,-33.8833,151.2167
Sydney,2025-05-10 19:00,16.9,Patchy rain nearby,65,8.3,1031.0,81,-33.8833,151.2167
Sydney,2025-05-10 20:00,17.1,Patchy rain nearby,66,9.0,1031.0,80,-33.8833,151.2167
Sydney,2025-05-10 21:00,17.2,Patchy rain nearby,68,9.7,1031.0,80,-33.8833,151.2167
Sydney,2025-05-10 22:00,17.3,Patchy rain nearby,69,10.4,1031.0,100,-33.8833,151.2167
Sydney,2025-05-10 23:00,17.2,Patchy rain nearby,68,9.7,1031.0,73,-33.8833,151.2167
Paris,2025-05-04 00:00,12.8,Partly Cloudy ,85,15.1,1013.0,0,48.8667,2.3333
Paris,2025-05-04 01:00,12.1,Cloudy ,82,14.8,1013.0,0,48.8667,2.3333
Paris,2025-05-04 02:00,11.2,Cloudy ,82,15.1,1013.0,0,48.8667,2.3333
Paris,2025-05-04 03:00,10.4,Partly Cloudy ,81,16.6,1014.0,0,48.8667,2.3333
Paris,2025-05-04 04:00,9.8,Partly Cloudy ,80,16.6,1014.0,0,48.8667,2.3333
Paris,2025-05-04 05:00,9.3,Partly Cloudy ,77,16.6,1014.0,0,48.8667,2.3333
Paris,2025-05-04 06:00,10.1,Overcast,76,16.6,1014.0,0,48.8667,2.3333
Paris,2025-05-04 07:00,9.0,Partly Cloudy ,74,16.9,1014.0,0,48.8667,2.3333
Paris,2025-05-04 08:00,9.4,Cloudy ,72,17.3,1015.0,0,48.8667,2.3333
Paris,2025-05-04 09:00,10.5,Partly Cloudy ,65,17.6,1015.0,0,48.8667,2.3333
Paris,2025-05-04 10:00,12.5,Sunny,54,17.6,1014.0,0,48.8667,2.3333
Paris,2025-05-04 11:00,14.3,Sunny,47,18.0,1014.0,0,48.8667,2.3333
Paris,2025-05-04 12:00,15.6,Sunny,43,17.6,1014.0,0,48.8667,2.3333
Paris,2025-05-04 13:00,16.4,Partly Cloudy ,42,18.7,1013.0,0,48.8667,2.3333
Paris,2025-05-04 14:00,16.5,Patchy rain nearby,43,22.0,1013.0,75,48.8667,2.3333
Paris,2025-05-04 15:00,15.0,Patchy rain nearby,50,25.2,1013.0,83,48.8667,2.3333
Paris,2025-05-04 16:00,13.9,Cloudy ,52,20.9,1013.0,0,48.8667,2.3333
Paris,2025-05-04 17:00,13.5,Cloudy ,52,22.0,1013.0,0,48.8667,2.3333
Paris,2025-05-04 18:00,13.1,Partly Cloudy ,52,19.4,1013.0,0,48.8667,2.3333
Paris,2025-05-04 19:00,12.9,Partly Cloudy ,52,18.7,1013.0,0,48.8667,2.3333
Paris,2025-05-04 20:00,11.7,Sunny,55,20.9,1014.0,0,48.8667,2.3333
Paris,2025-05-04 21:00,10.5,Sunny,58,22.7,1015.0,0,48.8667,2.3333
Paris,2025-05-04 22:00,9.4,Clear ,61,20.9,1015.0,0,48.8667,2.3333
Paris,2025-05-04 23:00,8.6,Clear ,62,19.8,1016.0,0,48.8667,2.3333
Paris,2025-05-05 00:00,7.9,Partly Cloudy ,63,19.1,1016.0,0,48.8667,2.3333
Paris,2025-05-05 01:00,7.5,Clear ,64,17.6,1016.0,0,48.8667,2.3333
Paris,2025-05-05 02:00,7.2,Clear ,65,16.6,1015.0,0,48.8667,2.3333
Paris,2025-05-05 03:00,7.0,Clear ,66,16.2,1015.0,0,48.8667,2.3333
Paris,2025-05-05 04:00,6.8,Clear ,67,15.1,1016.0,0,48.8667,2.3333
Paris,2025-05-05 05:00,7.1,Cloudy ,64,15.5,1016.0,0,48.8667,2.3333
Paris,2025-05-05 06:00,7.3,Cloudy ,60,15.1,1016.0,0,48.8667,2.3333
Paris,2025-05-05 07:00,8.3,Partly Cloudy ,56,16.6,1016.0,0,48.8667,2.3333
Paris,2025-05-05 08:00,9.4,Partly Cloudy ,51,19.8,1016.0,0,48.8667,2.3333
Paris,2025-05-05 09:00,10.3,Partly Cloudy ,49,19.8,1016.0,0,48.8667,2.3333
Paris,2025-05-05 10:00,11.4,Cloudy ,46,19.1,1016.0,0,48.8667,2.3333
Paris,2025-05-05 11:00,12.5,Partly Cloudy ,44,19.8,1016.0,0,48.8667,2.3333
Paris,2025-05-05 12:00,13.0,Partly Cloudy ,43,20.2,1016.0,0,48.8667,2.3333
Paris,2025-05-05 13:00,13.7,Partly Cloudy ,42,18.7,1016.0,0,48.8667,2.3333
Paris,2025-05-05 14:00,14.5,Overcast ,41,19.1,1016.0,0,48.8667,2.3333
Paris,2025-05-05 15:00,14.3,Overcast ,44,20.5,1016.0,0,48.8667,2.3333
Paris,2025-05-05 16:00,13.8,Partly Cloudy ,47,20.2,1016.0,0,48.8667,2.3333
Paris,2025-05-05 17:00,13.9,Overcast ,48,19.4,1016.0,0,48.8667,2.3333
Paris,2025-05-05 18:00,14.0,Partly Cloudy ,51,18.4,1016.0,0,48.8667,2.3333
Paris,2025-05-05 19:00,13.4,Partly Cloudy ,56,16.6,1016.0,0,48.8667,2.3333
Paris,2025-05-05 20:00,12.4,Patchy rain nearby,61,15.8,1017.0,64,48.8667,2.3333
Paris,2025-05-05 21:00,11.5,Patchy rain nearby,68,16.9,1018.0,85,48.8667,2.3333
Paris,2025-05-05 22:00,11.3,Patchy rain nearby,69,16.9,1018.0,62,48.8667,2.3333
Paris,2025-05-05 23:00,11.2,Patchy rain nearby,66,16.9,1018.0,70,48.8667,2.3333
Paris,2025-05-06 00:00,10.7,Cloudy ,65,16.9,1018.0,0,48.8667,2.3333
Paris,2025-05-06 01:00,9.8,Partly Cloudy ,66,15.5,1018.0,0,48.8667,2.3333
Paris,2025-05-06 02:00,9.0,Partly Cloudy ,68,15.8,1018.0,0,48.8667,2.3333
Paris,2025-05-06 03:00,8.3,Partly Cloudy ,70,15.5,1018.0,0,48.8667,2.3333
Paris,2025-05-06 04:00,7.7,Partly Cloudy ,72,15.1,1019.0,0,48.8667,2.3333
Paris,2025-05-06 05:00,7.1,Partly Cloudy ,73,15.8,1019.0,0,48.8667,2.3333
Paris,2025-05-06 06:00,6.9,Cloudy ,74,16.2,1020.0,0,48.8667,2.3333
Paris,2025-05-06 07:00,7.7,Partly Cloudy ,72,16.9,1020.0,0,48.8667,2.3333
Paris,2025-05-06 08:00,9.2,Sunny,65,17.6,1020.0,0,48.8667,2.3333
Paris,2025-05-06 09:00,11.0,Sunny,58,18.7,1020.0,0,48.8667,2.3333
Paris,2025-05-06 10:00,12.6,Sunny,51,20.2,1020.0,0,48.8667,2.3333
Paris,2025-05-06 11:00,13.9,Partly Cloudy ,44,21.6,1020.0,0,48.8667,2.3333
Paris,2025-05-06 12:00,15.0,Sunny,41,21.6,1020.0,0,48.8667,2.3333
Paris,2025-05-06 13:00,15.9,Partly Cloudy ,39,20.9,1019.0,0,48.8667,2.3333
Paris,2025-05-06 14:00,16.7,Partly Cloudy ,38,20.5,1019.0,0,48.8667,2.3333
Paris,2025-05-06 15:00,17.1,Partly Cloudy ,38,20.9,1018.0,0,48.8667,2.3333
Paris,2025-05-06 16:00,17.2,Partly Cloudy ,38,21.2,1018.0,0,48.8667,2.3333
Paris,2025-05-06 17:00,16.8,Partly Cloudy ,40,21.2,1018.0,0,48.8667,2.3333
Paris,2025-05-06 18:00,16.2,Partly Cloudy ,44,20.5,1018.0,0,48.8667,2.3333
Paris,2025-05-06 19:00,15.0,Partly Cloudy ,49,18.0,1018.0,0,48.8667,2.3333
Paris,2025-05-06 20:00,13.0,Partly Cloudy ,54,15.5,1019.0,0,48.8667,2.3333
Paris,2025-05-06 21:00,12.4,Partly Cloudy ,59,14.4,1020.0,0,48.8667,2.3333
Paris,2025-05-06 22:00,11.8,Partly Cloudy ,65,16.9,1020.0,0,48.8667,2.3333
Paris,2025-05-06 23:00,10.5,Clear ,73,17.3,1020.0,0,48.8667,2.3333
Paris,2025-05-07 00:00,9.5,Clear ,77,16.6,1020.0,0,48.8667,2.3333
Paris,2025-05-07 01:00,8.9,Clear ,80,15.8,1020.0,0,48.8667,2.3333
Paris,2025-05-07 02:00,8.5,Clear ,83,14.4,1020.0,0,48.8667,2.3333
Paris,2025-05-07 03:00,8.1,Clear ,84,13.7,1020.0,0,48.8667,2.3333
Paris,2025-05-07 04:00,7.6,Clear ,85,14.0,1020.0,0,48.8667,2.3333
Paris,2025-05-07 05:00,7.3,Clear ,84,13.0,1020.0,0,48.8667,2.3333
Paris,2025-05-07 06:00,7.2,Clear ,83,12.6,1020.0,0,48.8667,2.3333
Paris,2025-05-07 07:00,8.3,Sunny,76,15.1,1020.0,0,48.8667,2.3333
Paris,2025-05-07 08:00,9.9,Sunny,69,15.5,1020.0,0,48.8667,2.3333
Paris,2025-05-07 09:00,11.6,Partly Cloudy ,62,15.8,1020.0,0,48.8667,2.3333
Paris,2025-05-07 10:00,12.9,Cloudy ,57,16.2,1019.0,0,48.8667,2.3333
Paris,2025-05-07 11:00,14.0,Partly Cloudy ,53,16.6,1019.0,0,48.8667,2.3333
Paris,2025-05-07 12:00,15.0,Cloudy ,50,16.9,1019.0,0,48.8667,2.3333
Paris,2025-05-07 13:00,15.4,Cloudy ,49,16.9,1018.0,0,48.8667,2.3333
Paris,2025-05-07 14:00,15.9,Cloudy ,47,16.6,1018.0,0,48.8667,2.3333
Paris,2025-05-07 15:00,16.0,Cloudy ,47,17.6,1017.0,0,48.8667,2.3333
Paris,2025-05-07 16:00,15.5,Patchy rain nearby,51,19.4,1017.0,75,48.8667,2.3333
Paris,2025-05-07 17:00,14.6,Patchy rain nearby,57,19.1,1017.0,81,48.8667,2.3333
Paris,2025-05-07 18:00,14.3,Patchy rain nearby,58,17.6,1017.0,60,48.8667,2.3333
Paris,2025-05-07 19:00,13.5,Overcast ,62,16.2,1017.0,0,48.8667,2.3333
Paris,2025-05-07 20:00,12.4,Cloudy ,68,14.8,1018.0,0,48.8667,2.3333
Paris,2025-05-07 21:00,11.6,Overcast ,70,14.0,1018.0,0,48.8667,2.3333
Paris,2025-05-07 22:00,11.1,Overcast ,69,13.7,1018.0,0,48.8667,2.3333
Paris,2025-05-07 23:00,10.6,Overcast ,70,14.4,1018.0,0,48.8667,2.3333
Paris,2025-05-08 00:00,10.1,Overcast ,72,15.1,1018.0,0,48.8667,2.3333
